image_name,tags
train_15999,cloudy
train_16000,agriculture
train_16001,haze
train_16002,clear
train_16003,haze
train_16004,agriculture
train_16005,agriculture
train_16006,partly_cloudy
train_16007,partly_cloudy
train_16008,clear
train_16009,clear
train_16010,agriculture
train_16011,cultivation
train_16012,agriculture
train_16013,artisinal_mine
train_16014,clear
train_16015,clear
train_16016,agriculture
train_16017,clear
train_16018,clear
train_16019,haze
train_16020,partly_cloudy
train_16021,agriculture
train_16022,clear
train_16023,cloudy
train_16024,clear
train_16025,agriculture
train_16026,cloudy
train_16027,agriculture
train_16028,partly_cloudy
train_16029,clear
train_16030,haze
train_16031,cloudy
train_16032,artisinal_mine
train_16033,agriculture
train_16034,agriculture
train_16035,cloudy
train_16036,clear
train_16037,clear
train_16038,partly_cloudy
train_16039,agriculture
train_16040,agriculture
train_16041,haze
train_16042,cloudy
train_16043,cloudy
train_16044,haze
train_16045,agriculture
train_16046,clear
train_16047,agriculture
train_16048,clear
train_16049,clear
train_16050,clear
train_16051,clear
train_16052,clear
train_16053,clear
train_16054,agriculture
train_16055,bare_ground
train_16056,clear
train_16057,clear
train_16058,partly_cloudy
train_16059,cloudy
train_16060,agriculture
train_16061,agriculture
train_16062,clear
train_16063,partly_cloudy
train_16064,agriculture
train_16065,clear
train_16066,clear
train_16067,clear
train_16068,clear
train_16069,clear
train_16070,clear
train_16071,clear
train_16072,clear
train_16073,clear
train_16074,clear
train_16075,agriculture
train_16076,clear
train_16077,haze
train_16078,agriculture
train_16079,clear
train_16080,clear
train_16081,partly_cloudy
train_16082,clear
train_16083,cloudy
train_16084,clear
train_16085,agriculture
train_16086,clear
train_16087,agriculture
train_16088,clear
train_16089,clear
train_16090,clear
train_16091,partly_cloudy
train_16092,agriculture
train_16093,partly_cloudy
train_16094,cloudy
train_16095,agriculture
train_16096,clear
train_16097,agriculture
train_16098,agriculture
train_16099,partly_cloudy
train_16100,haze
train_16101,clear
train_16102,clear
train_16103,clear
train_16104,clear
train_16105,partly_cloudy
train_16106,clear
train_16107,agriculture
train_16108,agriculture
train_16109,partly_cloudy
train_16110,partly_cloudy
train_16111,agriculture
train_16112,cloudy
train_16113,clear
train_16114,clear
train_16115,artisinal_mine
train_16116,agriculture
train_16117,clear
train_16118,clear
train_16119,clear
train_16120,clear
train_16121,clear
train_16122,agriculture
train_16123,partly_cloudy
train_16124,partly_cloudy
train_16125,partly_cloudy
train_16126,clear
train_16127,agriculture
train_16128,agriculture
train_16129,clear
train_16130,partly_cloudy
train_16131,clear
train_16132,agriculture
train_16133,partly_cloudy
train_16134,clear
train_16135,clear
train_16136,agriculture
train_16137,clear
train_16138,clear
train_16139,clear
train_16140,clear
train_16141,haze
train_16142,clear
train_16143,agriculture
train_16144,clear
train_16145,agriculture
train_16146,agriculture
train_16147,clear
train_16148,partly_cloudy
train_16149,clear
train_16150,agriculture
train_16151,clear
train_16152,clear
train_16153,clear
train_16154,clear
train_16155,agriculture
train_16156,agriculture
train_16157,cloudy
train_16158,agriculture
train_16159,agriculture
train_16160,clear
train_16161,clear
train_16162,clear
train_16163,agriculture
train_16164,clear
train_16165,agriculture
train_16166,agriculture
train_16167,clear
train_16168,partly_cloudy
train_16169,bare_ground
train_16170,clear
train_16171,clear
train_16172,clear
train_16173,clear
train_16174,partly_cloudy
train_16175,agriculture
train_16176,clear
train_16177,partly_cloudy
train_16178,clear
train_16179,clear
train_16180,clear
train_16181,agriculture
train_16182,clear
train_16183,clear
train_16184,clear
train_16185,agriculture
train_16186,clear
train_16187,haze
train_16188,cloudy
train_16189,clear
train_16190,agriculture
train_16191,clear
train_16192,agriculture
train_16193,agriculture
train_16194,clear
train_16195,cloudy
train_16196,clear
train_16197,agriculture
train_16198,clear
train_16199,cloudy
train_16200,clear
train_16201,clear
train_16202,haze
train_16203,bare_ground
train_16204,clear
train_16205,clear
train_16206,clear
train_16207,clear
train_16208,agriculture
train_16209,haze
train_16210,clear
train_16211,clear
train_16212,haze
train_16213,cloudy
train_16214,clear
train_16215,clear
train_16216,agriculture
train_16217,clear
train_16218,agriculture
train_16219,agriculture
train_16220,clear
train_16221,clear
train_16222,clear
train_16223,clear
train_16224,clear
train_16225,clear
train_16226,clear
train_16227,clear
train_16228,haze
train_16229,clear
train_16230,clear
train_16231,clear
train_16232,clear
train_16233,clear
train_16234,clear
train_16235,clear
train_16236,haze
train_16237,clear
train_16238,agriculture
train_16239,clear
train_16240,cloudy
train_16241,clear
train_16242,haze
train_16243,agriculture
train_16244,agriculture
train_16245,haze
train_16246,partly_cloudy
train_16247,agriculture
train_16248,clear
train_16249,agriculture
train_16250,agriculture
train_16251,cloudy
train_16252,agriculture
train_16253,cloudy
train_16254,clear
train_16255,agriculture
train_16256,clear
train_16257,clear
train_16258,clear
train_16259,agriculture
train_16260,agriculture
train_16261,agriculture
train_16262,agriculture
train_16263,clear
train_16264,clear
train_16265,agriculture
train_16266,haze
train_16267,agriculture
train_16268,clear
train_16269,clear
train_16270,clear
train_16271,clear
train_16272,clear
train_16273,agriculture
train_16274,agriculture
train_16275,clear
train_16276,agriculture
train_16277,clear
train_16278,agriculture
train_16279,haze
train_16280,agriculture
train_16281,clear
train_16282,haze
train_16283,clear
train_16284,clear
train_16285,clear
train_16286,agriculture
train_16287,partly_cloudy
train_16288,clear
train_16289,clear
train_16290,agriculture
train_16291,clear
train_16292,agriculture
train_16293,clear
train_16294,clear
train_16295,agriculture
train_16296,clear
train_16297,clear
train_16298,clear
train_16299,agriculture
train_16300,agriculture
train_16301,haze
train_16302,agriculture
train_16303,partly_cloudy
train_16304,clear
train_16305,agriculture
train_16306,clear
train_16307,agriculture
train_16308,partly_cloudy
train_16309,agriculture
train_16310,clear
train_16311,clear
train_16312,partly_cloudy
train_16313,clear
train_16314,clear
train_16315,partly_cloudy
train_16316,clear
train_16317,agriculture
train_16318,clear
train_16319,clear
train_16320,partly_cloudy
train_16321,cloudy
train_16322,agriculture
train_16323,agriculture
train_16324,clear
train_16325,cloudy
train_16326,agriculture
train_16327,agriculture
train_16328,clear
train_16329,clear
train_16330,agriculture
train_16331,partly_cloudy
train_16332,clear
train_16333,agriculture
train_16334,agriculture
train_16335,clear
train_16336,clear
train_16337,clear
train_16338,clear
train_16339,partly_cloudy
train_16340,agriculture
train_16341,agriculture
train_16342,clear
train_16343,clear
train_16344,partly_cloudy
train_16345,clear
train_16346,clear
train_16347,agriculture
train_16348,partly_cloudy
train_16349,agriculture
train_16350,clear
train_16351,partly_cloudy
train_16352,agriculture
train_16353,clear
train_16354,agriculture
train_16355,clear
train_16356,clear
train_16357,agriculture
train_16358,agriculture
train_16359,agriculture
train_16360,clear
train_16361,clear
train_16362,agriculture
train_16363,agriculture
train_16364,clear
train_16365,agriculture
train_16366,blooming
train_16367,agriculture
train_16368,agriculture
train_16369,agriculture
train_16370,agriculture
train_16371,clear
train_16372,clear
train_16373,clear
train_16374,clear
train_16375,agriculture
train_16376,agriculture
train_16377,clear
train_16378,haze
train_16379,clear
train_16380,clear
train_16381,clear
train_16382,agriculture
train_16383,clear
train_16384,agriculture
train_16385,clear
train_16386,clear
train_16387,cloudy
train_16388,clear
train_16389,clear
train_16390,clear
train_16391,agriculture
train_16392,clear
train_16393,agriculture
train_16394,agriculture
train_16395,clear
train_16396,haze
train_16397,cloudy
train_16398,clear
train_16399,clear
train_16400,agriculture
train_16401,agriculture
train_16402,clear
train_16403,clear
train_16404,partly_cloudy
train_16405,clear
train_16406,agriculture
train_16407,clear
train_16408,partly_cloudy
train_16409,clear
train_16410,clear
train_16411,clear
train_16412,clear
train_16413,agriculture
train_16414,haze
train_16415,clear
train_16416,partly_cloudy
train_16417,partly_cloudy
train_16418,cloudy
train_16419,agriculture
train_16420,clear
train_16421,clear
train_16422,clear
train_16423,agriculture
train_16424,clear
train_16425,clear
train_16426,agriculture
train_16427,clear
train_16428,clear
train_16429,clear
train_16430,clear
train_16431,clear
train_16432,clear
train_16433,clear
train_16434,clear
train_16435,partly_cloudy
train_16436,agriculture
train_16437,clear
train_16438,clear
train_16439,agriculture
train_16440,partly_cloudy
train_16441,partly_cloudy
train_16442,agriculture
train_16443,agriculture
train_16444,clear
train_16445,clear
train_16446,agriculture
train_16447,haze
train_16448,agriculture
train_16449,agriculture
train_16450,agriculture
train_16451,clear
train_16452,agriculture
train_16453,artisinal_mine
train_16454,partly_cloudy
train_16455,agriculture
train_16456,clear
train_16457,clear
train_16458,agriculture
train_16459,agriculture
train_16460,agriculture
train_16461,clear
train_16462,agriculture
train_16463,partly_cloudy
train_16464,agriculture
train_16465,clear
train_16466,cultivation
train_16467,agriculture
train_16468,clear
train_16469,agriculture
train_16470,clear
train_16471,partly_cloudy
train_16472,agriculture
train_16473,clear
train_16474,clear
train_16475,agriculture
train_16476,clear
train_16477,clear
train_16478,agriculture
train_16479,clear
train_16480,clear
train_16481,partly_cloudy
train_16482,agriculture
train_16483,clear
train_16484,clear
train_16485,clear
train_16486,cloudy
train_16487,partly_cloudy
train_16488,agriculture
train_16489,partly_cloudy
train_16490,artisinal_mine
train_16491,agriculture
train_16492,agriculture
train_16493,partly_cloudy
train_16494,agriculture
train_16495,clear
train_16496,clear
train_16497,agriculture
train_16498,agriculture
train_16499,clear
train_16500,agriculture
train_16501,clear
train_16502,haze
train_16503,clear
train_16504,clear
train_16505,agriculture
train_16506,agriculture
train_16507,clear
train_16508,clear
train_16509,clear
train_16510,clear
train_16511,agriculture
train_16512,haze
train_16513,clear
train_16514,partly_cloudy
train_16515,blooming
train_16516,clear
train_16517,clear
train_16518,clear
train_16519,agriculture
train_16520,partly_cloudy
train_16521,clear
train_16522,clear
train_16523,agriculture
train_16524,agriculture
train_16525,clear
train_16526,partly_cloudy
train_16527,clear
train_16528,partly_cloudy
train_16529,clear
train_16530,partly_cloudy
train_16531,cloudy
train_16532,agriculture
train_16533,bare_ground
train_16534,agriculture
train_16535,clear
train_16536,partly_cloudy
train_16537,clear
train_16538,agriculture
train_16539,agriculture
train_16540,partly_cloudy
train_16541,clear
train_16542,clear
train_16543,partly_cloudy
train_16544,clear
train_16545,agriculture
train_16546,agriculture
train_16547,conventional_mine
train_16548,clear
train_16549,clear
train_16550,clear
train_16551,cloudy
train_16552,clear
train_16553,agriculture
train_16554,clear
train_16555,clear
train_16556,agriculture
train_16557,clear
train_16558,clear
train_16559,agriculture
train_16560,bare_ground
train_16561,partly_cloudy
train_16562,partly_cloudy
train_16563,clear
train_16564,agriculture
train_16565,clear
train_16566,haze
train_16567,cloudy
train_16568,clear
train_16569,agriculture
train_16570,clear
train_16571,clear
train_16572,partly_cloudy
train_16573,agriculture
train_16574,agriculture
train_16575,cloudy
train_16576,clear
train_16577,clear
train_16578,agriculture
train_16579,agriculture
train_16580,clear
train_16581,agriculture
train_16582,agriculture
train_16583,clear
train_16584,clear
train_16585,clear
train_16586,agriculture
train_16587,clear
train_16588,partly_cloudy
train_16589,clear
train_16590,clear
train_16591,clear
train_16592,clear
train_16593,partly_cloudy
train_16594,clear
train_16595,agriculture
train_16596,clear
train_16597,partly_cloudy
train_16598,clear
train_16599,clear
train_16600,clear
train_16601,clear
train_16602,clear
train_16603,clear
train_16604,cloudy
train_16605,clear
train_16606,cloudy
train_16607,clear
train_16608,agriculture
train_16609,clear
train_16610,clear
train_16611,partly_cloudy
train_16612,agriculture
train_16613,clear
train_16614,partly_cloudy
train_16615,partly_cloudy
train_16616,agriculture
train_16617,clear
train_16618,clear
train_16619,agriculture
train_16620,clear
train_16621,clear
train_16622,agriculture
train_16623,clear
train_16624,agriculture
train_16625,agriculture
train_16626,clear
train_16627,clear
train_16628,cloudy
train_16629,clear
train_16630,clear
train_16631,clear
train_16632,agriculture
train_16633,clear
train_16634,clear
train_16635,agriculture
train_16636,clear
train_16637,clear
train_16638,clear
train_16639,clear
train_16640,clear
train_16641,clear
train_16642,clear
train_16643,agriculture
train_16644,cloudy
train_16645,agriculture
train_16646,clear
train_16647,agriculture
train_16648,partly_cloudy
train_16649,clear
train_16650,clear
train_16651,agriculture
train_16652,agriculture
train_16653,clear
train_16654,haze
train_16655,clear
train_16656,agriculture
train_16657,agriculture
train_16658,agriculture
train_16659,cloudy
train_16660,agriculture
train_16661,cloudy
train_16662,agriculture
train_16663,agriculture
train_16664,agriculture
train_16665,agriculture
train_16666,clear
train_16667,clear
train_16668,clear
train_16669,haze
train_16670,agriculture
train_16671,clear
train_16672,agriculture
train_16673,partly_cloudy
train_16674,haze
train_16675,clear
train_16676,agriculture
train_16677,clear
train_16678,clear
train_16679,haze
train_16680,agriculture
train_16681,clear
train_16682,haze
train_16683,agriculture
train_16684,clear
train_16685,haze
train_16686,clear
train_16687,agriculture
train_16688,agriculture
train_16689,haze
train_16690,clear
train_16691,clear
train_16692,partly_cloudy
train_16693,cloudy
train_16694,agriculture
train_16695,clear
train_16696,partly_cloudy
train_16697,haze
train_16698,agriculture
train_16699,clear
train_16700,clear
train_16701,clear
train_16702,clear
train_16703,haze
train_16704,agriculture
train_16705,partly_cloudy
train_16706,clear
train_16707,partly_cloudy
train_16708,agriculture
train_16709,partly_cloudy
train_16710,clear
train_16711,clear
train_16712,haze
train_16713,agriculture
train_16714,clear
train_16715,agriculture
train_16716,agriculture
train_16717,agriculture
train_16718,clear
train_16719,agriculture
train_16720,agriculture
train_16721,clear
train_16722,agriculture
train_16723,agriculture
train_16724,agriculture
train_16725,artisinal_mine
train_16726,clear
train_16727,clear
train_16728,clear
train_16729,clear
train_16730,clear
train_16731,clear
train_16732,clear
train_16733,agriculture
train_16734,clear
train_16735,cloudy
train_16736,haze
train_16737,agriculture
train_16738,agriculture
train_16739,agriculture
train_16740,agriculture
train_16741,clear
train_16742,clear
train_16743,agriculture
train_16744,clear
train_16745,agriculture
train_16746,agriculture
train_16747,agriculture
train_16748,agriculture
train_16749,agriculture
train_16750,clear
train_16751,clear
train_16752,partly_cloudy
train_16753,clear
train_16754,agriculture
train_16755,agriculture
train_16756,clear
train_16757,clear
train_16758,clear
train_16759,agriculture
train_16760,agriculture
train_16761,agriculture
train_16762,clear
train_16763,agriculture
train_16764,agriculture
train_16765,agriculture
train_16766,cloudy
train_16767,agriculture
train_16768,clear
train_16769,clear
train_16770,haze
train_16771,partly_cloudy
train_16772,agriculture
train_16773,agriculture
train_16774,clear
train_16775,clear
train_16776,clear
train_16777,clear
train_16778,agriculture
train_16779,haze
train_16780,haze
train_16781,partly_cloudy
train_16782,clear
train_16783,agriculture
train_16784,clear
train_16785,clear
train_16786,clear
train_16787,cloudy
train_16788,clear
train_16789,clear
train_16790,partly_cloudy
train_16791,clear
train_16792,agriculture
train_16793,agriculture
train_16794,clear
train_16795,clear
train_16796,artisinal_mine
train_16797,clear
train_16798,haze
train_16799,partly_cloudy
train_16800,clear
train_16801,clear
train_16802,clear
train_16803,clear
train_16804,partly_cloudy
train_16805,agriculture
train_16806,clear
train_16807,agriculture
train_16808,agriculture
train_16809,clear
train_16810,partly_cloudy
train_16811,partly_cloudy
train_16812,clear
train_16813,clear
train_16814,clear
train_16815,haze
train_16816,clear
train_16817,clear
train_16818,agriculture
train_16819,agriculture
train_16820,clear
train_16821,clear
train_16822,clear
train_16823,partly_cloudy
train_16824,agriculture
train_16825,clear
train_16826,clear
train_16827,clear
train_16828,agriculture
train_16829,agriculture
train_16830,agriculture
train_16831,clear
train_16832,clear
train_16833,agriculture
train_16834,clear
train_16835,partly_cloudy
train_16836,clear
train_16837,agriculture
train_16838,bare_ground
train_16839,clear
train_16840,clear
train_16841,clear
train_16842,haze
train_16843,agriculture
train_16844,cloudy
train_16845,partly_cloudy
train_16846,agriculture
train_16847,clear
train_16848,agriculture
train_16849,clear
train_16850,clear
train_16851,clear
train_16852,agriculture
train_16853,clear
train_16854,clear
train_16855,partly_cloudy
train_16856,agriculture
train_16857,partly_cloudy
train_16858,agriculture
train_16859,clear
train_16860,partly_cloudy
train_16861,agriculture
train_16862,clear
train_16863,clear
train_16864,clear
train_16865,cloudy
train_16866,agriculture
train_16867,haze
train_16868,bare_ground
train_16869,clear
train_16870,agriculture
train_16871,partly_cloudy
train_16872,cloudy
train_16873,agriculture
train_16874,clear
train_16875,agriculture
train_16876,clear
train_16877,agriculture
train_16878,clear
train_16879,clear
train_16880,haze
train_16881,partly_cloudy
train_16882,clear
train_16883,clear
train_16884,partly_cloudy
train_16885,partly_cloudy
train_16886,partly_cloudy
train_16887,cloudy
train_16888,clear
train_16889,clear
train_16890,cloudy
train_16891,partly_cloudy
train_16892,cloudy
train_16893,clear
train_16894,agriculture
train_16895,agriculture
train_16896,agriculture
train_16897,clear
train_16898,agriculture
train_16899,clear
train_16900,agriculture
train_16901,cloudy
train_16902,cloudy
train_16903,agriculture
train_16904,clear
train_16905,agriculture
train_16906,haze
train_16907,agriculture
train_16908,clear
train_16909,agriculture
train_16910,haze
train_16911,clear
train_16912,clear
train_16913,agriculture
train_16914,clear
train_16915,cloudy
train_16916,agriculture
train_16917,clear
train_16918,agriculture
train_16919,agriculture
train_16920,agriculture
train_16921,haze
train_16922,clear
train_16923,clear
train_16924,agriculture
train_16925,clear
train_16926,bare_ground
train_16927,cloudy
train_16928,haze
train_16929,agriculture
train_16930,partly_cloudy
train_16931,clear
train_16932,agriculture
train_16933,clear
train_16934,clear
train_16935,cloudy
train_16936,clear
train_16937,clear
train_16938,clear
train_16939,agriculture
train_16940,agriculture
train_16941,agriculture
train_16942,clear
train_16943,clear
train_16944,clear
train_16945,clear
train_16946,partly_cloudy
train_16947,cloudy
train_16948,agriculture
train_16949,clear
train_16950,agriculture
train_16951,clear
train_16952,clear
train_16953,clear
train_16954,clear
train_16955,agriculture
train_16956,clear
train_16957,clear
train_16958,agriculture
train_16959,clear
train_16960,partly_cloudy
train_16961,agriculture
train_16962,agriculture
train_16963,clear
train_16964,cloudy
train_16965,clear
train_16966,agriculture
train_16967,clear
train_16968,clear
train_16969,clear
train_16970,agriculture
train_16971,clear
train_16972,agriculture
train_16973,haze
train_16974,agriculture
train_16975,clear
train_16976,agriculture
train_16977,haze
train_16978,agriculture
train_16979,haze
train_16980,agriculture
train_16981,clear
train_16982,clear
train_16983,agriculture
train_16984,clear
train_16985,artisinal_mine
train_16986,clear
train_16987,partly_cloudy
train_16988,agriculture
train_16989,cloudy
train_16990,agriculture
train_16991,clear
train_16992,agriculture
train_16993,clear
train_16994,agriculture
train_16995,clear
train_16996,clear
train_16997,cloudy
train_16998,agriculture
train_16999,clear
train_17000,clear
train_17001,clear
train_17002,partly_cloudy
train_17003,clear
train_17004,partly_cloudy
train_17005,artisinal_mine
train_17006,clear
train_17007,habitation
train_17008,agriculture
train_17009,cloudy
train_17010,clear
train_17011,partly_cloudy
train_17012,clear
train_17013,agriculture
train_17014,clear
train_17015,clear
train_17016,cloudy
train_17017,clear
train_17018,clear
train_17019,partly_cloudy
train_17020,clear
train_17021,partly_cloudy
train_17022,clear
train_17023,clear
train_17024,clear
train_17025,agriculture
train_17026,partly_cloudy
train_17027,agriculture
train_17028,agriculture
train_17029,clear
train_17030,cultivation
train_17031,clear
train_17032,clear
train_17033,cloudy
train_17034,haze
train_17035,clear
train_17036,artisinal_mine
train_17037,partly_cloudy
train_17038,clear
train_17039,agriculture
train_17040,haze
train_17041,clear
train_17042,partly_cloudy
train_17043,clear
train_17044,clear
train_17045,agriculture
train_17046,clear
train_17047,partly_cloudy
train_17048,partly_cloudy
train_17049,agriculture
train_17050,clear
train_17051,clear
train_17052,bare_ground
train_17053,agriculture
train_17054,clear
train_17055,clear
train_17056,agriculture
train_17057,agriculture
train_17058,agriculture
train_17059,clear
train_17060,clear
train_17061,clear
train_17062,agriculture
train_17063,agriculture
train_17064,clear
train_17065,agriculture
train_17066,clear
train_17067,cloudy
train_17068,clear
train_17069,clear
train_17070,clear
train_17071,clear
train_17072,agriculture
train_17073,bare_ground
train_17074,clear
train_17075,clear
train_17076,clear
train_17077,clear
train_17078,clear
train_17079,agriculture
train_17080,agriculture
train_17081,haze
train_17082,clear
train_17083,cloudy
train_17084,agriculture
train_17085,clear
train_17086,cloudy
train_17087,clear
train_17088,agriculture
train_17089,clear
train_17090,clear
train_17091,clear
train_17092,agriculture
train_17093,agriculture
train_17094,agriculture
train_17095,agriculture
train_17096,clear
train_17097,agriculture
train_17098,agriculture
train_17099,clear
train_17100,clear
train_17101,partly_cloudy
train_17102,agriculture
train_17103,agriculture
train_17104,clear
train_17105,blow_down
train_17106,clear
train_17107,cloudy
train_17108,agriculture
train_17109,clear
train_17110,partly_cloudy
train_17111,clear
train_17112,agriculture
train_17113,haze
train_17114,clear
train_17115,agriculture
train_17116,clear
train_17117,agriculture
train_17118,agriculture
train_17119,clear
train_17120,agriculture
train_17121,clear
train_17122,agriculture
train_17123,clear
train_17124,partly_cloudy
train_17125,agriculture
train_17126,clear
train_17127,agriculture
train_17128,artisinal_mine
train_17129,clear
train_17130,haze
train_17131,cloudy
train_17132,clear
train_17133,clear
train_17134,agriculture
train_17135,clear
train_17136,cloudy
train_17137,clear
train_17138,agriculture
train_17139,clear
train_17140,clear
train_17141,cloudy
train_17142,agriculture
train_17143,agriculture
train_17144,partly_cloudy
train_17145,agriculture
train_17146,clear
train_17147,clear
train_17148,bare_ground
train_17149,agriculture
train_17150,agriculture
train_17151,clear
train_17152,clear
train_17153,clear
train_17154,clear
train_17155,agriculture
train_17156,partly_cloudy
train_17157,clear
train_17158,clear
train_17159,agriculture
train_17160,clear
train_17161,clear
train_17162,partly_cloudy
train_17163,agriculture
train_17164,clear
train_17165,clear
train_17166,agriculture
train_17167,agriculture
train_17168,clear
train_17169,agriculture
train_17170,clear
train_17171,clear
train_17172,clear
train_17173,cultivation
train_17174,clear
train_17175,clear
train_17176,clear
train_17177,clear
train_17178,clear
train_17179,clear
train_17180,agriculture
train_17181,haze
train_17182,cloudy
train_17183,clear
train_17184,clear
train_17185,clear
train_17186,clear
train_17187,clear
train_17188,clear
train_17189,agriculture
train_17190,partly_cloudy
train_17191,agriculture
train_17192,partly_cloudy
train_17193,agriculture
train_17194,agriculture
train_17195,agriculture
train_17196,agriculture
train_17197,clear
train_17198,agriculture
train_17199,clear
train_17200,cloudy
train_17201,clear
train_17202,agriculture
train_17203,clear
train_17204,agriculture
train_17205,bare_ground
train_17206,clear
train_17207,agriculture
train_17208,agriculture
train_17209,clear
train_17210,clear
train_17211,clear
train_17212,haze
train_17213,clear
train_17214,clear
train_17215,clear
train_17216,clear
train_17217,clear
train_17218,clear
train_17219,partly_cloudy
train_17220,clear
train_17221,clear
train_17222,cloudy
train_17223,clear
train_17224,clear
train_17225,agriculture
train_17226,haze
train_17227,clear
train_17228,clear
train_17229,agriculture
train_17230,agriculture
train_17231,clear
train_17232,clear
train_17233,bare_ground
train_17234,agriculture
train_17235,partly_cloudy
train_17236,partly_cloudy
train_17237,cloudy
train_17238,clear
train_17239,clear
train_17240,clear
train_17241,partly_cloudy
train_17242,clear
train_17243,clear
train_17244,clear
train_17245,clear
train_17246,clear
train_17247,haze
train_17248,agriculture
train_17249,clear
train_17250,clear
train_17251,clear
train_17252,clear
train_17253,cloudy
train_17254,clear
train_17255,agriculture
train_17256,agriculture
train_17257,partly_cloudy
train_17258,clear
train_17259,clear
train_17260,clear
train_17261,agriculture
train_17262,partly_cloudy
train_17263,haze
train_17264,agriculture
train_17265,partly_cloudy
train_17266,haze
train_17267,clear
train_17268,agriculture
train_17269,cloudy
train_17270,clear
train_17271,clear
train_17272,agriculture
train_17273,clear
train_17274,clear
train_17275,agriculture
train_17276,agriculture
train_17277,partly_cloudy
train_17278,artisinal_mine
train_17279,cloudy
train_17280,haze
train_17281,clear
train_17282,agriculture
train_17283,clear
train_17284,partly_cloudy
train_17285,agriculture
train_17286,agriculture
train_17287,partly_cloudy
train_17288,haze
train_17289,clear
train_17290,agriculture
train_17291,clear
train_17292,agriculture
train_17293,clear
train_17294,clear
train_17295,haze
train_17296,clear
train_17297,conventional_mine
train_17298,clear
train_17299,clear
train_17300,clear
train_17301,cloudy
train_17302,partly_cloudy
train_17303,agriculture
train_17304,agriculture
train_17305,clear
train_17306,clear
train_17307,clear
train_17308,agriculture
train_17309,partly_cloudy
train_17310,partly_cloudy
train_17311,agriculture
train_17312,agriculture
train_17313,agriculture
train_17314,clear
train_17315,clear
train_17316,clear
train_17317,clear
train_17318,agriculture
train_17319,clear
train_17320,clear
train_17321,agriculture
train_17322,clear
train_17323,agriculture
train_17324,cloudy
train_17325,clear
train_17326,clear
train_17327,clear
train_17328,clear
train_17329,clear
train_17330,agriculture
train_17331,clear
train_17332,haze
train_17333,clear
train_17334,clear
train_17335,agriculture
train_17336,agriculture
train_17337,agriculture
train_17338,agriculture
train_17339,clear
train_17340,agriculture
train_17341,partly_cloudy
train_17342,clear
train_17343,agriculture
train_17344,agriculture
train_17345,clear
train_17346,partly_cloudy
train_17347,clear
train_17348,haze
train_17349,partly_cloudy
train_17350,agriculture
train_17351,clear
train_17352,agriculture
train_17353,blooming
train_17354,agriculture
train_17355,agriculture
train_17356,agriculture
train_17357,cloudy
train_17358,agriculture
train_17359,clear
train_17360,clear
train_17361,agriculture
train_17362,agriculture
train_17363,agriculture
train_17364,clear
train_17365,clear
train_17366,partly_cloudy
train_17367,clear
train_17368,clear
train_17369,clear
train_17370,agriculture
train_17371,clear
train_17372,agriculture
train_17373,clear
train_17374,clear
train_17375,clear
train_17376,clear
train_17377,agriculture
train_17378,clear
train_17379,clear
train_17380,clear
train_17381,partly_cloudy
train_17382,agriculture
train_17383,agriculture
train_17384,haze
train_17385,clear
train_17386,clear
train_17387,agriculture
train_17388,clear
train_17389,cultivation
train_17390,clear
train_17391,clear
train_17392,clear
train_17393,partly_cloudy
train_17394,clear
train_17395,partly_cloudy
train_17396,clear
train_17397,clear
train_17398,partly_cloudy
train_17399,clear
train_17400,clear
train_17401,agriculture
train_17402,agriculture
train_17403,agriculture
train_17404,clear
train_17405,partly_cloudy
train_17406,cloudy
train_17407,clear
train_17408,agriculture
train_17409,agriculture
train_17410,agriculture
train_17411,clear
train_17412,agriculture
train_17413,partly_cloudy
train_17414,agriculture
train_17415,clear
train_17416,agriculture
train_17417,agriculture
train_17418,clear
train_17419,agriculture
train_17420,clear
train_17421,agriculture
train_17422,cloudy
train_17423,clear
train_17424,haze
train_17425,clear
train_17426,partly_cloudy
train_17427,partly_cloudy
train_17428,agriculture
train_17429,agriculture
train_17430,agriculture
train_17431,clear
train_17432,clear
train_17433,clear
train_17434,agriculture
train_17435,clear
train_17436,clear
train_17437,clear
train_17438,clear
train_17439,agriculture
train_17440,agriculture
train_17441,clear
train_17442,clear
train_17443,clear
train_17444,clear
train_17445,partly_cloudy
train_17446,agriculture
train_17447,agriculture
train_17448,clear
train_17449,clear
train_17450,clear
train_17451,clear
train_17452,agriculture
train_17453,agriculture
train_17454,agriculture
train_17455,agriculture
train_17456,agriculture
train_17457,clear
train_17458,agriculture
train_17459,agriculture
train_17460,clear
train_17461,clear
train_17462,agriculture
train_17463,clear
train_17464,agriculture
train_17465,clear
train_17466,clear
train_17467,clear
train_17468,partly_cloudy
train_17469,haze
train_17470,agriculture
train_17471,partly_cloudy
train_17472,clear
train_17473,haze
train_17474,clear
train_17475,agriculture
train_17476,partly_cloudy
train_17477,clear
train_17478,clear
train_17479,clear
train_17480,clear
train_17481,clear
train_17482,partly_cloudy
train_17483,agriculture
train_17484,clear
train_17485,agriculture
train_17486,partly_cloudy
train_17487,clear
train_17488,agriculture
train_17489,agriculture
train_17490,clear
train_17491,agriculture
train_17492,agriculture
train_17493,partly_cloudy
train_17494,clear
train_17495,clear
train_17496,clear
train_17497,agriculture
train_17498,clear
train_17499,agriculture
train_17500,clear
train_17501,agriculture
train_17502,agriculture
train_17503,clear
train_17504,cloudy
train_17505,cloudy
